time,actual-u1,actual-u2,actual-u3,actual-u4,actual-u5,actual-u6,S1-noise-u1,S1-noise-u2,S1-noise-u3,S1-noise-u4,S1-noise-u5,S1-noise-u6,S1-gp-u1,S1-gp-u2,S1-gp-u3,S1-gp-u4,S1-gp-u5,S1-gp-u6,S1-proj-u1,S1-proj-u2,S1-proj-u3,S1-proj-u4,S1-proj-u5,S1-proj-u6,S2-noise-u1,S2-noise-u2,S2-noise-u3,S2-noise-u4,S2-noise-u5,S2-noise-u6,S2-gp-u1,S2-gp-u2,S2-gp-u3,S2-gp-u4,S2-gp-u5,S2-gp-u6,S2-proj-u1,S2-proj-u2,S2-proj-u3,S2-proj-u4,S2-proj-u5,S2-proj-u6
0.02501250625312656,1.1909477532035408,8.038252653567326,9.36615756089569,7.9766669190510076,7.7277997445274575,6.651539789590153,2.374354850624276,7.916388017380768,5.693095397426605,12.789043958749964,6.298936777486643,8.216420616061905,1.0980762044722754,6.019791482415424,7.885676120147019,6.44051932877529,4.790917286846536,4.488483725563998,0.5214650064401171,6.501941525879935,9.224517150468461,7.617593034785674,6.443524224283392,6.4827053320288766,3.742817884093866,5.413297985577766,15.680046816518738,1.792929730770152,6.764438901841983,4.83064843384215,2.1159679644360354,1.5212908399683989,8.512413824670467,6.324623603641365,5.0897804221161,4.2154979202759115,2.0256090619408864,8.482927821614826,10.370460936592291,7.41683169544673,8.140107471294,6.653991061351809
0.027513756878439218,1.2135874498952444,8.046701443644817,9.498772277153567,7.96866022330566,7.671823415388601,6.524668142278238,0.1783844513967765,2.980874356963403,8.124221104933458,6.076302389304781,10.40072528779443,5.444584948403058,1.1264952856665058,6.11448190065674,8.02756410685904,6.412579618025492,4.790650499728652,4.488860831340878,0.16949233376826225,6.749188386017139,9.548219854871013,7.731790203277276,6.215088246854096,6.296276553099405,-1.5933866240655126,4.4031331931018505,11.03882948464465,11.270939455469136,-0.8921623191967365,6.57363921794743,2.115967964375837,1.5212908406274144,8.64696219778739,6.307310115076901,5.099018599281983,4.22406752159749,1.8690014119574019,8.388461831528756,10.531871538961457,7.37852590219396,8.08476104007472,6.551928972811593
0.030015007503751877,1.237150280499765,8.05608341699913,9.630564026573749,7.958950755110047,7.61091437569332,6.399711753518555,1.4907799986431514,8.697732633856198,4.483350933154984,10.830695278411353,2.672361059762564,4.629456877839811,1.1558684483438988,6.209825593112989,8.168718673978894,6.381890921532547,4.789321314710556,4.488834248026379,-0.05634203494510473,7.018099507784691,9.777720859121624,7.854594289733041,6.036284816688278,6.11841088009381,-0.27106366423930095,8.410444774033122,11.21624748996315,3.48920075933899,5.4950859192849,6.188654201829593,2.115967964315564,1.521290841286283,8.780127787172425,6.28694865682008,5.107001250721515,4.232533569994331,1.6988468832702117,8.313877599723284,10.66546273686399,7.340347568741991,8.016570069040077,6.440392100504744
0.03251625812906453,1.261686263153182,8.066425203474568,9.76149409113583,7.947358007051659,7.545167383095213,6.276790263227243,2.8712634935663237,6.880394770687939,9.685138772215526,9.918688398653892,3.626285060012921,4.7070261264787305,1.1862152999495104,6.3057997157869625,8.309001422071347,6.348448455170104,4.786938452752994,4.488433648387762,-0.14077526563639275,7.2837481284386305,9.91383425710136,7.968924008674624,5.899349088715798,5.969825272457161,3.558803771372731,7.2259928552365675,5.500153809696916,2.140254596777244,7.7519556843902855,9.048768463535932,2.1159679642552294,1.5212908419450053,8.911775367160033,6.263517752223219,5.11372424010008,4.240924003310853,1.520447162917115,8.253150862907656,10.77456964271967,7.3045919872079335,7.936155547260617,6.314343672839993
0.03501750875437719,1.2872400161654025,8.077754588775994,9.891519229250667,7.933698453453178,7.474684990929279,6.15602310126676,1.4949055735779058,8.457034298903347,9.78793434314523,1.8693719768306591,5.279778688092493,10.344258494805665,1.217555125316466,6.402379573990647,8.44827103708797,6.312249715928168,4.783511366383298,4.487689457452289,-0.08045508647028603,7.5309652370244065,9.972470167040465,8.062352308692855,5.799982446930655,5.873990496887087,2.9297369825902733,13.025359841466347,5.302851072500955,2.3750129556894732,4.046270839078456,4.036646891552191,2.1159679641948914,1.5212908426035736,9.041768136441265,6.236998593376913,5.119184252536076,4.249267136544386,1.3384400614310854,8.203082029144362,10.86268239016841,7.272505361207799,7.84260623767678,6.172286505875714
0.03751875937968984,1.3138510254336573,8.090100483714373,10.02059167830146,7.917785937090828,7.39957799113241,6.03752898191611,5.086243056050102,4.210977712284959,9.290794743320586,10.353560961995433,3.170193459084251,5.308525278915988,1.2499068533252107,6.499538551062372,8.58638338590287,6.273294503700422,4.779050212610574,4.486632810361842,0.11586552490972621,7.753663280590735,9.979704578053894,8.127007627110556,5.737890241855123,5.851747331236129,-0.1924179753372406,13.090574756228847,10.430513268327655,12.469280007328468,8.185439710183834,10.088916419702826,2.1159679641344913,1.5212908432620122,9.169967824976858,6.207375095323578,5.123378786892488,4.257591614350623,1.1577365692039232,8.162517475004368,10.933353441076623,7.244631642804941,7.7344066840168075,6.015202423589099
0.0400200100050025,1.3415539260337643,8.103492872800082,10.148659151090435,7.899432087167849,7.319965827363495,5.921425377468988,-3.1441832054122267,7.241548691162574,10.213544966687767,9.074210616037394,4.7605242301270785,4.22777587217728,1.2832890232077971,6.59724803838834,8.723191619881383,6.2315849403018815,4.773565824660645,4.485295508545874,0.42594130846976724,7.9514218342236385,9.966316411475043,8.159894858949295,5.716497767917058,5.916300710714582,1.3530932363306394,8.825968008034476,14.064220471521837,10.6047821312711,1.6361236995690902,0.26056562201465994,2.1159679640740374,1.5212908439203043,9.296234805383033,6.174633946991944,5.126306146950436,4.265926362358269,0.9838723929027702,8.131794326195926,10.990196435073523,7.221001021716987,7.609964780051597,5.84591279115562
0.04252126063031516,1.370378797002413,8.11796274377944,10.27566482593403,7.878446769598254,7.235976974274135,5.807827974302404,-3.6269277283587193,3.263537544009311,9.330696228958614,9.787753900023676,7.399153978243299,7.367705839786137,1.3177197505424418,6.6954773669988255,8.858546286698164,6.187125485668458,4.767069682602829,4.483709974273966,0.8125072120313963,8.12506436359005,9.96255777388442,8.163319721703859,5.74166524618357,6.068575318367172,4.055047760980049,4.031016816390833,8.646040759261778,8.861939359846161,7.942221504152861,10.34797863209433,2.1159679640135773,1.521290844578436,9.420428208948842,6.1387646587297535,5.12796543150454,4.2743005373737954,0.8229253136485563,8.112252425465197,11.036880224307259,7.201249167254538,7.4679789903668645,5.668648156678234
0.04502251125562781,1.400351468081218,8.133541999786969,10.40154733024029,7.8546385704008985,7.147749278867902,5.696850115026082,-1.863156586831702,12.092500105177745,13.184952434438232,6.205628864631541,7.894176633573105,7.016571756303378,1.3532166929850247,6.794193741013804,8.992295450612268,6.139922951194573,4.759573882943843,4.481909203653036,1.2239078001603465,8.273393028216056,9.993422623237493,8.144788969334254,5.818816287440669,6.293232651225998,2.3743141037133295,4.764357212444779,10.726879787720602,8.191160256280769,9.448396049225984,3.578624502861012,2.1159679639530458,1.5212908452364373,9.542406046449027,6.0997596063174235,5.128356523422884,4.2827434765601335,0.6811147710934587,8.105727965685741,11.077078634452699,7.184724129900299,7.307766775486112,5.488677539300166
0.04752376188094047,1.4314938369439492,8.150263355847567,10.526240717501627,7.827815312727286,7.055430259906766,5.588602230592661,2.5875121687738742,8.657264658399518,14.491058983741707,9.82496189102984,4.493300610550985,2.089022233149273,1.389797015785799,6.893362173216841,9.12428482139648,6.089986510169753,4.751091107267035,4.479926718138294,1.599769886210936,8.392870949668733,10.074508411464816,8.115769349712536,5.948386864769998,6.5569749537593705,3.5574812452612186,6.267026406758868,17.749586725227537,3.3875832173486238,4.39826022341006,6.941719917351667,2.115967963892465,1.5212908458942693,9.662025333920344,6.057614071351002,5.12748007771672,4.291284645676666,0.5641996923225746,8.114020594685165,11.114379102071855,7.170605485120348,7.129590505177417,5.311907913473153
0.05002501250625312,1.463824195177513,8.168160221506204,10.649674437744169,7.797784607749872,6.959177361380536,5.483191266516224,-0.5634963892920308,10.979599898495076,7.881030135016574,5.7908112744468605,4.90600751746145,4.666139047265018,1.4274773571408748,6.9929454230387655,9.254357892105572,6.037327705280063,4.7416345899977586,4.477796514630686,1.8829822848258386,8.480739381985826,10.209167155707352,8.089192917471031,6.12112825219639,6.811895526808558,-2.662774780926169,4.709784268883809,13.973517721183772,8.404462358133848,11.272572026391964,2.781661108838325,2.1159679638318543,1.5212908465519863,9.779142223571283,6.012326277888677,5.125337508667883,4.299953586470524,0.4768107429238871,8.138387210098825,11.15218197075252,7.158036279999437,6.934952708359925,5.144417518774183
0.05252626313156578,1.4973575610390053,8.187266571386047,10.771773301591383,7.76435443931947,6.859158156150864,5.380720107610338,-0.23719119264390076,10.753169402262161,9.638589977493767,4.8691568360448665,-1.1195213898157395,9.972499195378411,1.46627379342946,7.092903937235124,9.382356085854656,5.9819604531452155,4.7312180853783286,4.475553014237202,2.0350569548078172,8.539794818033965,10.388150850175675,8.076308082822942,6.316362338217922,7.005338531882291,-0.3866165355444249,6.212528083441006,7.843660728863782,6.446436812146306,8.071508987467372,8.355101028495731,2.115967963771209,1.5212908472095528,9.893612139995835,5.96389742526149,5.121930976063924,4.308779863312249,0.4218699756722307,8.179146974558721,11.193632485828681,7.146255215599895,6.726790689358027,4.9919327483039515
0.055027513756878435,1.5321060167760894,8.207616805475057,10.892457438223389,7.727333781970519,6.755550496019911,5.2812870059041614,-1.4805004500415786,8.981355069377901,15.28997562107391,11.91518288741549,4.325778169044968,5.607779681075798,1.506201804389112,7.19319579354241,9.508118911762676,5.923901045867202,4.7198558337380145,4.473231009774125,2.0480838160001915,8.580889395992424,10.592072246758505,8.083671567316053,6.505518893084892,7.093453994108938,-1.8569939798983504,12.601107602292554,11.609190661106277,11.040854634726495,7.1626006628677565,3.098655326306413,2.1159679637104647,1.5212908478669842,10.005289921860381,5.912331716955312,5.117263370593475,4.317793009171578,0.4002411506875686,8.235475319746403,11.241615582984458,7.134713315187002,6.509490409964443,4.859293971690873
0.057528764382191094,1.5680790480758195,8.229245600916927,11.011642247643964,7.686533251501748,6.648542604652173,5.18498501663321,-0.39782125754867037,11.498148210566674,9.695012984624,8.366034404658476,12.019036314382781,4.842170435149264,1.54727623828241,7.293776647598562,9.63148413019863,5.8631681495715995,4.707562527145759,4.470865612096391,1.9472192365733823,8.619666534062185,10.795397860178921,8.110708686383656,6.659679328537825,7.052101772224902,5.395532851909043,7.741285164454033,8.822333190463269,3.602451149774595,6.293299844674855,8.10213370495714,2.1159679636497226,1.5212908485242473,10.114029969229719,5.857636385478085,5.11133829845593,4.327022471031315,0.410705193756943,8.305422604197176,11.298813208491183,7.123162576286844,6.288667057338757,4.749975031366269
0.060030015007503754,1.6052838830096077,8.252187757031507,11.129238347803476,7.641765786998828,6.5383331100012985,5.091901447414926,6.16603807475138,5.960208269824241,10.952553732483432,4.809363081199595,6.966261337101283,4.262565490695786,1.5895112771096498,7.394599683412613,9.752287927448814,5.799782799927734,4.694353274534847,4.468492195339782,1.7830011999251778,8.668204365483785,10.970687861235607,8.148265279712202,6.756728955130191,6.8804146632927115,-0.6773366631662006,4.205979914593023,8.468048886138577,9.587135321266121,4.080751220478078,1.4237833713262882,2.115967963588946,1.5212908491813693,10.219686396692857,5.799821713133423,5.104160065241732,4.336497554839895,0.4502734340793954,8.38613187594241,11.36778901907598,7.111709689283822,6.070717936157544,4.665720822028115
0.06253126563281641,1.6437258276742108,8.276478035212572,11.245151517266379,7.592847362794668,6.425131013159888,5.002117325906469,2.2100084924451604,12.024104606847484,8.572543320292864,10.27559539132093,3.766439001908717,8.878368448118277,1.6329204019231311,7.4956155676668015,9.870365099901854,5.733768394639487,4.680243566390391,4.466146341165635,1.6176053433315125,8.726859589877836,11.093419626647547,8.179058482888305,6.784593315855865,6.597517499286694,4.466222211939939,10.224594883817513,13.16085361756263,12.998696942180558,9.333405952683176,7.982193164365049,2.115967963528104,1.5212908498383544,10.322113192441568,5.738901048628936,5.0957336591408815,4.346247370105011,0.5147615362085142,8.474175642768758,11.451044199939869,7.100833021468774,5.862219711820268,4.606349288627294
0.06503251625812906,1.6834085955966651,8.302150995247008,11.359282634255203,7.539597728484642,6.309155590858626,4.9157068913974,4.316503090791132,3.254688212429528,9.701860012303843,8.960030813522911,6.804642569609301,7.681833978725803,1.6775163582996175,7.596772408131945,9.985549247825396,5.665150682903492,4.665249239091621,4.463863782100671,1.509777049049266,8.782021964305756,11.148039891782862,8.180679942543799,6.740522729750069,6.235758701917273,-3.2085750573730962,13.897874805472313,13.916735393683672,4.7081300059758835,11.563523947793328,4.021862757556933,2.115967963467211,1.521290850495196,10.421164383445198,5.674890819455301,5.086064733538862,4.356300774232757,0.5994822636566319,8.565907608436737,11.55099244932864,7.091364511224345,5.669287344780962,4.569735795281663
0.06753376688344172,1.724334627881611,8.329240829469644,11.471527613047448,7.481841174732323,6.19063622919048,4.832737115906725,5.992067010238511,10.004970509741227,12.751517967377318,8.272009481732999,11.219214392734305,7.032745996985248,1.723311122028398,7.698015716473424,10.097672978783383,5.593957751837276,4.6493864390019715,4.461680344067456,1.501449549093186,8.81122916471216,11.133747060582387,8.130501998614472,6.6284100578927685,5.83289115127426,-1.8426973866552867,9.47718557321684,6.701399833422433,8.62247101347424,2.7248070360643104,1.9274057466703245,2.1159679634062867,1.5212908511519019,10.516694206853042,5.607810539979933,5.075159589060224,4.36668631671844,0.6998981369348878,8.657741257656678,11.669828852366111,7.084439404677525,5.4970165718407555,4.551969021353188
0.07003501750875438,1.7665054010381542,8.35778119601352,11.58177733884574,7.419407322219632,6.069812186523514,4.753267260426171,3.303047077811539,13.085910239962335,8.503910192163126,14.054941786433336,7.820686436777179,7.53591486446674,1.7703158650731274,7.799288375720469,10.206568120715989,5.520220009884891,4.632671586400617,4.4596318882034565,1.608157959032769,8.792155941318136,11.066731892204848,8.010878462808327,6.455723856527499,5.424511249058767,-3.2533531640164224,4.814708114097707,14.43325440496291,5.8626417350110565,1.481709652925983,-0.8722877242334057,2.1159679633453443,1.5212908518084562,10.608557287741206,5.5376828152069155,5.063025155121256,4.377432183296398,0.8121061768799027,8.746312677835494,11.8093009324724,7.081415560192488,5.349096971774552,4.547646583942628
0.07253626813406704,1.809921719435381,8.387805052238337,11.689917602383305,7.352131930717574,5.94693228398898,4.677348471973335,2.676520652674605,9.795568443579675,9.838796216405216,7.21180125636843,8.27082906018148,2.749230529696462,1.8185409218663486,7.9005306126660715,10.312065944675853,5.443970167213373,4.615121339349554,4.457754252069297,1.8154547916169173,8.710468914242064,10.976978984181699,7.813339315335022,6.230887698713869,5.038444650326708,2.7341207270987082,8.482790511523529,9.037503362648089,9.033638345715117,9.121455816890782,0.5903485881783865,2.115967963284309,1.5212908524648516,10.696608823304175,5.464533340163327,5.049668971053707,4.388566140157645,0.9330867576588199,8.828537563496484,11.970413759192201,7.083760592429826,5.22762861863777,4.550269194915094
0.07503751875937968,1.8545839894051341,8.419344489222764,11.79582903566431,7.279857724883757,5.822254522385891,4.605023427083717,3.0329755814423622,8.465067705217525,11.780797731444155,1.3632963917778556,7.936958664551446,5.309235452436498,1.8679957559961315,8.001679975458222,10.41399739718411,5.3652432131185455,4.59675255759036,4.456083190348759,2.0829746836173766,8.563868321019884,10.901015717071559,7.541254011011729,5.961872627077319,4.692648651969475,-0.21401469034217246,11.227758975277254,13.023327513197817,7.669901650488997,9.649917473094735,6.8513572194655445,2.115967963223254,1.5212908531211067,10.780704773571962,5.38839089488012,5.035099166862298,4.400115478345233,1.0607112195254187,8.901610950309003,12.153107055409947,7.092900886555537,5.133126469109044,4.55269322140331
0.07753876938469234,1.900492472140852,8.452430567992648,11.899387050370263,7.2024352330348975,5.696045624824301,4.536326027273557,0.2680831218882138,5.986206935232987,10.216682692750762,9.742174350094436,0.8747013796041712,2.9517392943916114,1.9186889273447538,8.102671316635544,10.512193342137541,5.284076390464209,4.577582266564719,4.454654315145472,2.355795272310006,8.362626132157716,10.873669642754425,7.210533029342698,5.656520863149072,4.39630262413417,-2.9394422222099075,11.718583331263021,10.52799428891285,2.8797179409664064,0.6609564364105003,3.546513869531346,2.1159679631621398,1.5212908537772405,10.860702058711972,5.309287334944468,5.019324443678963,4.412106958437566,1.1935496211062366,8.963013274748516,12.355935337619293,7.110024031524751,5.064667284082031,4.547609057879131
0.080040020010005,1.947647512734102,8.487093157930824,12.0004617805875,7.119723634800474,5.568580504931921,4.471281151840516,0.17168415525474678,14.8543371795516,12.240988096453542,8.942065472225172,7.802573766484191,6.333424233060252,1.970628059739738,8.20343678185196,10.606484812165103,5.200509167184103,4.55762762165228,4.453503035982759,2.5798958553648954,8.12772507091642,10.921017736215958,6.847552018624249,5.324088306607249,4.151904697577807,-4.056739471598984,9.111135447713764,8.25662856965317,5.9525374267711,7.5700649273166665,1.5412791214989134,2.11596796310101,1.5212908544332162,10.936458762950803,5.227257577608857,5.0023540539768785,4.424566755630958,1.330544643398014,9.010580196927638,12.575773892757288,7.1358283397313,5.0201239236700905,4.528022548422487
0.08254127063531766,1.996049742946437,8.523360777579532,12.098918031625269,7.031591613241728,5.4401416609662245,4.409904473131402,2.0339104032492945,3.287084636178621,17.342102706449133,4.8329770778223615,6.959620470770624,1.0947476069624291,2.0238198091777697,8.303905804525279,10.696703269296599,5.114583204881463,4.53690587271873,4.452664499614972,2.716346439035422,7.887020634590192,11.055573982072163,6.4839356970017485,4.976481928500508,3.956583918159554,2.466588670278906,9.910819545970677,10.972960564875288,8.963968509892544,3.8650152443604258,7.350931989369115,2.1159679630398065,1.5212908550890276,11.007834345124378,5.142339583451099,4.984197781607335,4.437520405332691,1.4706237000391829,9.042673936884112,12.807575140948575,7.17022227628156,4.99643256046336,4.487725857744044
0.08504252126063032,2.0457002556324557,8.561260437808059,12.19461523679737,6.937918206723167,5.3110184966999,4.352202339090972,-3.9098964007795702,7.81719238874429,6.246838192102024,4.55909670042881,4.38724740562451,1.2958586992433383,2.0782698326822446,8.404005106634129,10.782680874770183,5.026342324566114,4.5154343290659265,4.452173529759879,2.74917004271863,7.6699252786446905,11.274677022542342,6.149563238852056,4.627828847615718,3.802836487810562,1.97246853327769,9.585461197315972,12.75328104646498,5.260152161211469,6.952683774837532,6.409847975065224,2.1159679629785813,1.5212908557447138,11.074689855836212,5.0545743335881035,4.964865921721961,4.45099274937585,1.612316826028717,9.058465729443999,13.044216909294473,7.2119946217335205,4.989841952915948,4.421750370188515
0.08754377188594296,2.096600749107189,8.600817487081867,12.28740742413127,6.8385936555512785,5.181506570478365,4.298171727509705,3.3956137006832527,3.7975540912906096,13.036358813827315,8.615013646179317,-1.273214914735135,8.016750896895646,2.1339827578551724,8.503658705875907,10.864250767767338,4.9358324695745885,4.493230324874737,4.452064566863111,2.6850288151882755,7.50205877660168,11.562621065950989,5.866592849326089,4.292352584144956,3.679930821974774,7.6575190456006395,4.401544074973954,15.538255755053374,12.120018563034908,2.670734003119922,10.435147833620666,2.115967962917329,1.5212908564002618,11.136888161172118,4.964005802455115,4.944369260642494,4.465007882967374,1.7534422385141042,9.058300728113988,13.276512151447989,7.258503728738081,4.996100029324007,4.326794220237434
0.09004502251125562,2.148753640184341,8.642055458339014,12.377143195046203,6.733520238159379,5.051906774370343,4.247800275907214,6.489890974626999,7.059540520852433,14.19189515775207,2.721514197547264,5.233906876355365,1.9249904442887242,2.1909621531841084,8.602787929386118,10.94124735282524,4.843101665723611,4.470311185229519,4.452371608006343,2.5468960025417133,7.401539704439031,11.895475897441148,5.6467464896697175,3.9818058334818853,3.5763587150459277,1.5507880517520374,10.524891193612637,17.307181442908583,2.9823778881862806,4.265189314825898,2.0061633788629636,2.1159679628559713,1.5212908570556678,11.194294172886362,4.8706809261710005,4.922719055739283,4.479589102479787,1.8909231179370578,9.044063410310889,13.493473304520368,7.305468561924946,5.010548797554488,4.201607005416871
